id,tweet,bow,match,polarity
913,DavidFl32814060 HalifaxRLFC Id agree with you in that the pavilion in the picture doesnt quite look how I reca ,"{'davidfl32814060': 1, 'halifaxrlfc': 1, 'id': 1, 'agree': 1, 'with': 1, 'you': 1, 'in': 2, 'that': 1, 'the': 2, 'pavilion': 1, 'picture': 1, 'doesnt': 1, 'quite': 1, 'look': 1, 'how': 1, 'i': 1, 'reca': 1}",{},neutral
914,The Halifax Examiner is doing some of the best COVID reporting in NS As with all media it and The Cape Breton Spe ,"{'the': 3, 'halifax': 1, 'examiner': 1, 'is': 1, 'doing': 1, 'some': 1, 'of': 1, 'best': 1, 'covid': 1, 'reporting': 1, 'in': 1, 'ns': 1, 'as': 1, 'with': 1, 'all': 1, 'media': 1, 'it': 1, 'and': 1, 'cape': 1, 'breton': 1, 'spe': 1}",{'best': 1},positive
915,Just made a donation of 100000 to MissionMusings to help feed those in need during the crisis This is all from ,"{'just': 1, 'made': 1, 'a': 1, 'donation': 1, 'of': 1, '100000': 1, 'to': 2, 'missionmusings': 1, 'help': 1, 'feed': 1, 'those': 1, 'in': 1, 'need': 1, 'during': 1, 'the': 1, 'crisis': 1, 'this': 1, 'is': 1, 'all': 1, 'from': 1}",{'crisis': 1},negative
916,simplelvnggene GenealogyAlphabetGame letter of the day is H I haveHARDWICK    Vermont USAHOLYOKE    Ma ,"{'simplelvnggene': 1, 'genealogyalphabetgame': 1, 'letter': 1, 'of': 1, 'the': 1, 'day': 1, 'is': 1, 'h': 1, 'i': 1, 'havehardwick': 1, 'vermont': 1, 'usaholyoke': 1, 'ma': 1}",{},neutral
917,JodySmithNFL Halifax Nova Scotia Canada happy birthday,"{'jodysmithnfl': 1, 'halifax': 1, 'nova': 1, 'scotia': 1, 'canada': 1, 'happy': 1, 'birthday': 1}",{'happy': 1},positive
918, HXCourier Halifax locations used in Netflix drama The English Game,"{'hxcourier': 1, 'halifax': 1, 'locations': 1, 'used': 1, 'in': 1, 'netflix': 1, 'drama': 1, 'the': 1, 'english': 1, 'game': 1}",{},neutral
919,GWANJEZ You may find this storey from Halifax interesting ,"{'gwanjez': 1, 'you': 1, 'may': 1, 'find': 1, 'this': 1, 'storey': 1, 'from': 1, 'halifax': 1, 'interesting': 1}",{'interesting': 1},positive
920,FBI Are you allowed to receive tips from US Embassies  I am thinking Colombia Panama Costa Rica Halifax and ,"{'fbi': 1, 'are': 1, 'you': 1, 'allowed': 1, 'to': 1, 'receive': 1, 'tips': 1, 'from': 1, 'us': 1, 'embassies': 1, 'i': 1, 'am': 1, 'thinking': 1, 'colombia': 1, 'panama': 1, 'costa': 1, 'rica': 1, 'halifax': 1, 'and': 1}",{},neutral
921, globalhalifax I have never been one to beg for help but the federal governments response when it comes to the foodservice industry,"{'globalhalifax': 1, 'i': 1, 'have': 1, 'never': 1, 'been': 1, 'one': 1, 'to': 2, 'beg': 1, 'for': 1, 'help': 1, 'but': 1, 'the': 2, 'federal': 1, 'governments': 1, 'response': 1, 'when': 1, 'it': 1, 'comes': 1, 'foodservice': 1, 'industry': 1}",{'beg': 1},negative
922,JodySmithNFL Happy birthday from Halifax  Canada  ,"{'jodysmithnfl': 1, 'happy': 1, 'birthday': 1, 'from': 1, 'halifax': 1, 'canada': 1}",{'happy': 1},positive
923, HalifaxBank Stay safe from fraud  Get help and support find out about the latest Coronavirus scams here   ht,"{'halifaxbank': 1, 'stay': 1, 'safe': 1, 'from': 1, 'fraud': 1, 'get': 1, 'help': 1, 'and': 1, 'support': 1, 'find': 1, 'out': 1, 'about': 1, 'the': 1, 'latest': 1, 'coronavirus': 1, 'scams': 1, 'here': 1, 'ht': 1}","{'safe': 1, 'fraud': 1, 'support': 1, 'scams': 1}",neutral
924,BWildeGlobal SpindriftBrew Nova Scotia made in Dartmouth Im in Halifax  The dog image on the can is a Nova Sc ,"{'bwildeglobal': 1, 'spindriftbrew': 1, 'nova': 2, 'scotia': 1, 'made': 1, 'in': 2, 'dartmouth': 1, 'im': 1, 'halifax': 1, 'the': 2, 'dog': 1, 'image': 1, 'on': 1, 'can': 1, 'is': 1, 'a': 1, 'sc': 1}",{},neutral
925,HxtfcRichard ShaymenStats MickRathbone Christ on a bike Who knew that Father Jack top right played for HalifaxDrink,"{'hxtfcrichard': 1, 'shaymenstats': 1, 'mickrathbone': 1, 'christ': 1, 'on': 1, 'a': 1, 'bike': 1, 'who': 1, 'knew': 1, 'that': 1, 'father': 1, 'jack': 1, 'top': 1, 'right': 1, 'played': 1, 'for': 1, 'halifaxdrink': 1}","{'top': 1, 'right': 1}",positive
926,HelenORahilly Her and Ross Kemp What a pair of useless beings If this country cant find better than these we ,"{'helenorahilly': 1, 'her': 1, 'and': 1, 'ross': 1, 'kemp': 1, 'what': 1, 'a': 1, 'pair': 1, 'of': 1, 'useless': 1, 'beings': 1, 'if': 1, 'this': 1, 'country': 1, 'cant': 1, 'find': 1, 'better': 1, 'than': 1, 'these': 1, 'we': 1}","{'useless': 1, 'better': 1}",neutral
927,JodySmithNFL OK Brandon find these places gtI now live in Calgary ABIve previously lived inSault Ste Marie ,"{'jodysmithnfl': 1, 'ok': 1, 'brandon': 1, 'find': 1, 'these': 1, 'places': 1, 'gti': 1, 'now': 1, 'live': 1, 'in': 1, 'calgary': 1, 'abive': 1, 'previously': 1, 'lived': 1, 'insault': 1, 'ste': 1, 'marie': 1}",{},neutral
928,Yantian Express leaving Halifax Their destination is showing Egypt Suez Canal safesailing ,"{'yantian': 1, 'express': 1, 'leaving': 1, 'halifax': 1, 'their': 1, 'destination': 1, 'is': 1, 'showing': 1, 'egypt': 1, 'suez': 1, 'canal': 1, 'safesailing': 1}",{},neutral
929,darrengrimes We need a Churchill not latterday Chamberlain and Halifax clones dont you agree Darren,"{'darrengrimes': 1, 'we': 1, 'need': 1, 'a': 1, 'churchill': 1, 'not': 1, 'latterday': 1, 'chamberlain': 1, 'and': 1, 'halifax': 1, 'clones': 1, 'dont': 1, 'you': 1, 'agree': 1, 'darren': 1}",{},neutral
930,Twitter only gives me 280 characters so Ill just sum it up and say ditto,"{'twitter': 1, 'only': 1, 'gives': 1, 'me': 1, '280': 1, 'characters': 1, 'so': 1, 'ill': 1, 'just': 1, 'sum': 1, 'it': 1, 'up': 1, 'and': 1, 'say': 1, 'ditto': 1}",{},neutral
931, CcibChris Caption A glorious photograph from a London Aircraft Production Group company album showing a Handley Page Halifax B MkII,"{'ccibchris': 1, 'caption': 1, 'a': 3, 'glorious': 1, 'photograph': 1, 'from': 1, 'london': 1, 'aircraft': 1, 'production': 1, 'group': 1, 'company': 1, 'album': 1, 'showing': 1, 'handley': 1, 'page': 1, 'halifax': 1, 'b': 1, 'mkii': 1}",{'glorious': 1},positive
932, thebrooksbank Brooksbank Technology Teams vital PPE supply work highlighted in HXCourier Team spirit thebrooksbank PPE coronaviri,"{'thebrooksbank': 2, 'brooksbank': 1, 'technology': 1, 'teams': 1, 'vital': 1, 'ppe': 2, 'supply': 1, 'work': 1, 'highlighted': 1, 'in': 1, 'hxcourier': 1, 'team': 1, 'spirit': 1, 'coronaviri': 1}",{'work': 1},positive
933,battisctv CTVAtlantic Beautiful Basillica and will visit whenever I am in Halifax They have one of finest Pipe ,"{'battisctv': 1, 'ctvatlantic': 1, 'beautiful': 1, 'basillica': 1, 'and': 1, 'will': 1, 'visit': 1, 'whenever': 1, 'i': 1, 'am': 1, 'in': 1, 'halifax': 1, 'they': 1, 'have': 1, 'one': 1, 'of': 1, 'finest': 1, 'pipe': 1}","{'beautiful': 1, 'finest': 1}",positive
934,StephenRWade3 lamphieryeg acoyne If they do us Americans would like to make an offer for Nova Scotia  Theyd k ,"{'stephenrwade3': 1, 'lamphieryeg': 1, 'acoyne': 1, 'if': 1, 'they': 1, 'do': 1, 'us': 1, 'americans': 1, 'would': 1, 'like': 1, 'to': 1, 'make': 1, 'an': 1, 'offer': 1, 'for': 1, 'nova': 1, 'scotia': 1, 'theyd': 1, 'k': 1}",{'like': 1},positive
935,JodySmithNFL Happy Birthday from Halifax Nova Scotia Canada,"{'jodysmithnfl': 1, 'happy': 1, 'birthday': 1, 'from': 1, 'halifax': 1, 'nova': 1, 'scotia': 1, 'canada': 1}",{'happy': 1},positive
936, CcibChris Caption A glorious photograph from a London Aircraft Production Group company album showing a Handley Page Halifax B MkII,"{'ccibchris': 1, 'caption': 1, 'a': 3, 'glorious': 1, 'photograph': 1, 'from': 1, 'london': 1, 'aircraft': 1, 'production': 1, 'group': 1, 'company': 1, 'album': 1, 'showing': 1, 'handley': 1, 'page': 1, 'halifax': 1, 'b': 1, 'mkii': 1}",{'glorious': 1},positive
937,katynotie Halifax is too small ,"{'katynotie': 1, 'halifax': 1, 'is': 1, 'too': 1, 'small': 1}",{},neutral
938,JodySmithNFL Happy Bday Brandon from Halifax Canada,"{'jodysmithnfl': 1, 'happy': 1, 'bday': 1, 'brandon': 1, 'from': 1, 'halifax': 1, 'canada': 1}",{'happy': 1},positive
939,IMcMillan I spent a great day being an extra on Brssed Off as they filmed the semifinal in Halifax Of course ,"{'imcmillan': 1, 'i': 1, 'spent': 1, 'a': 1, 'great': 1, 'day': 1, 'being': 1, 'an': 1, 'extra': 1, 'on': 1, 'brssed': 1, 'off': 1, 'as': 1, 'they': 1, 'filmed': 1, 'the': 1, 'semifinal': 1, 'in': 1, 'halifax': 1, 'of': 1, 'course': 1}",{'great': 1},positive
940,TimBousquet Its been great seeing the coverage And being able to share a couple of the stories as I felt that m ,"{'timbousquet': 1, 'its': 1, 'been': 1, 'great': 1, 'seeing': 1, 'the': 2, 'coverage': 1, 'and': 1, 'being': 1, 'able': 1, 'to': 1, 'share': 1, 'a': 1, 'couple': 1, 'of': 1, 'stories': 1, 'as': 1, 'i': 1, 'felt': 1, 'that': 1, 'm': 1}",{'great': 1},positive
941, globalhalifax I have never been one to beg for help but the federal governments response when it comes to the foodservice industry,"{'globalhalifax': 1, 'i': 1, 'have': 1, 'never': 1, 'been': 1, 'one': 1, 'to': 2, 'beg': 1, 'for': 1, 'help': 1, 'but': 1, 'the': 2, 'federal': 1, 'governments': 1, 'response': 1, 'when': 1, 'it': 1, 'comes': 1, 'foodservice': 1, 'industry': 1}",{'beg': 1},negative
942, NEWS957 2nd Halifax Transit driver tests positive for COVID19  via HalifaxToday,"{'news957': 1, '2nd': 1, 'halifax': 1, 'transit': 1, 'driver': 1, 'tests': 1, 'positive': 1, 'for': 1, 'covid19': 1, 'via': 1, 'halifaxtoday': 1}",{'positive': 1},positive
943, globalhalifax I have never been one to beg for help but the federal governments response when it comes to the foodservice industry,"{'globalhalifax': 1, 'i': 1, 'have': 1, 'never': 1, 'been': 1, 'one': 1, 'to': 2, 'beg': 1, 'for': 1, 'help': 1, 'but': 1, 'the': 2, 'federal': 1, 'governments': 1, 'response': 1, 'when': 1, 'it': 1, 'comes': 1, 'foodservice': 1, 'industry': 1}",{'beg': 1},negative
944,BrianJuliff HalifaxRLFC Amen to that brian a truly great day,"{'brianjuliff': 1, 'halifaxrlfc': 1, 'amen': 1, 'to': 1, 'that': 1, 'brian': 1, 'a': 1, 'truly': 1, 'great': 1, 'day': 1}",{'great': 1},positive
945, CcibChris Caption A glorious photograph from a London Aircraft Production Group company album showing a Handley Page Halifax B MkII,"{'ccibchris': 1, 'caption': 1, 'a': 3, 'glorious': 1, 'photograph': 1, 'from': 1, 'london': 1, 'aircraft': 1, 'production': 1, 'group': 1, 'company': 1, 'album': 1, 'showing': 1, 'handley': 1, 'page': 1, 'halifax': 1, 'b': 1, 'mkii': 1}",{'glorious': 1},positive
946, CcibChris Caption A glorious photograph from a London Aircraft Production Group company album showing a Handley Page Halifax B MkII,"{'ccibchris': 1, 'caption': 1, 'a': 3, 'glorious': 1, 'photograph': 1, 'from': 1, 'london': 1, 'aircraft': 1, 'production': 1, 'group': 1, 'company': 1, 'album': 1, 'showing': 1, 'handley': 1, 'page': 1, 'halifax': 1, 'b': 1, 'mkii': 1}",{'glorious': 1},positive
947,JodySmithNFL Halifax Nova Scotia At the most eastern point of mainland Canada Happy Birthday Brandon I hope you have an amazing day,"{'jodysmithnfl': 1, 'halifax': 1, 'nova': 1, 'scotia': 1, 'at': 1, 'the': 1, 'most': 1, 'eastern': 1, 'point': 1, 'of': 1, 'mainland': 1, 'canada': 1, 'happy': 1, 'birthday': 1, 'brandon': 1, 'i': 1, 'hope': 1, 'you': 1, 'have': 1, 'an': 1, 'amazing': 1, 'day': 1}","{'happy': 1, 'amazing': 1}",positive
948,the way Halifax has pretty privilege ,"{'the': 1, 'way': 1, 'halifax': 1, 'has': 1, 'pretty': 1, 'privilege': 1}","{'pretty': 1, 'privilege': 1}",positive
949, 400years1 11 April 1885  The Halifax Provisional Battalion left Halifax for the NorthWest Rebellion Under the command of LtCol,"{'400years1': 1, '11': 1, 'april': 1, '1885': 1, 'the': 3, 'halifax': 2, 'provisional': 1, 'battalion': 1, 'left': 1, 'for': 1, 'northwest': 1, 'rebellion': 1, 'under': 1, 'command': 1, 'of': 1, 'ltcol': 1}",{},neutral
950,Halifax Town 199495  Photo Keith Middleton ,"{'halifax': 1, 'town': 1, '199495': 1, 'photo': 1, 'keith': 1, 'middleton': 1}",{},neutral
951, TwitCoast There are still lots of ways to support small business in Halifax right nowfrom Bar Kismets home made pasta Java Blend co,"{'twitcoast': 1, 'there': 1, 'are': 1, 'still': 1, 'lots': 1, 'of': 1, 'ways': 1, 'to': 1, 'support': 1, 'small': 1, 'business': 1, 'in': 1, 'halifax': 1, 'right': 1, 'nowfrom': 1, 'bar': 1, 'kismets': 1, 'home': 1, 'made': 1, 'pasta': 1, 'java': 1, 'blend': 1, 'co': 1}","{'support': 1, 'right': 1}",positive
952,Halifax Town 199495 Player of The Year awards Steve Prindiville Gary Worthington amp Elliott Beddard Presented by ,"{'halifax': 1, 'town': 1, '199495': 1, 'player': 1, 'of': 1, 'the': 1, 'year': 1, 'awards': 1, 'steve': 1, 'prindiville': 1, 'gary': 1, 'worthington': 1, 'amp': 1, 'elliott': 1, 'beddard': 1, 'presented': 1, 'by': 1}",{'awards': 1},positive
953, antiquesatlas Todays featured dealer of the day was Miles Griffiths Antiques1 English Edwardian Antique,"{'antiquesatlas': 1, 'todays': 1, 'featured': 1, 'dealer': 1, 'of': 1, 'the': 1, 'day': 1, 'was': 1, 'miles': 1, 'griffiths': 1, 'antiques1': 1, 'english': 1, 'edwardian': 1, 'antique': 1}",{},neutral
954,CBCAdrianH SamAustinD5 hfxrec IBIKEHFX MikeSavageHFX Halifax should have a plan to open streets and spaces so ,"{'cbcadrianh': 1, 'samaustind5': 1, 'hfxrec': 1, 'ibikehfx': 1, 'mikesavagehfx': 1, 'halifax': 1, 'should': 1, 'have': 1, 'a': 1, 'plan': 1, 'to': 1, 'open': 1, 'streets': 1, 'and': 1, 'spaces': 1, 'so': 1}",{},neutral
955,DrJayDrNo And sooo good  The only place better is Burritojax  But its all the way down in Halifax,"{'drjaydrno': 1, 'and': 1, 'sooo': 1, 'good': 1, 'the': 2, 'only': 1, 'place': 1, 'better': 1, 'is': 1, 'burritojax': 1, 'but': 1, 'its': 1, 'all': 1, 'way': 1, 'down': 1, 'in': 1, 'halifax': 1}","{'good': 1, 'better': 1}",positive
956,HubertHeeg England  Its not here yet though but I think it has arrived in Halifax,"{'hubertheeg': 1, 'england': 1, 'its': 1, 'not': 1, 'here': 1, 'yet': 1, 'though': 1, 'but': 1, 'i': 1, 'think': 1, 'it': 1, 'has': 1, 'arrived': 1, 'in': 1, 'halifax': 1}",{},neutral
957,ReveresHorse Just be glad you had that short ride from Charlestown to Lexington rather than the rides he took to P ,"{'revereshorse': 1, 'just': 1, 'be': 1, 'glad': 1, 'you': 1, 'had': 1, 'that': 1, 'short': 1, 'ride': 1, 'from': 1, 'charlestown': 1, 'to': 2, 'lexington': 1, 'rather': 1, 'than': 1, 'the': 1, 'rides': 1, 'he': 1, 'took': 1, 'p': 1}",{'glad': 1},positive
958, HalifaxBank Stay safe from fraud  Get help and support find out about the latest Coronavirus scams here   ht,"{'halifaxbank': 1, 'stay': 1, 'safe': 1, 'from': 1, 'fraud': 1, 'get': 1, 'help': 1, 'and': 1, 'support': 1, 'find': 1, 'out': 1, 'about': 1, 'the': 1, 'latest': 1, 'coronavirus': 1, 'scams': 1, 'here': 1, 'ht': 1}","{'safe': 1, 'fraud': 1, 'support': 1, 'scams': 1}",neutral
959,HamillHimself JodySmithNFL Happy Birthday Brandon from Halifax Nova Scotia Canada ,"{'hamillhimself': 1, 'jodysmithnfl': 1, 'happy': 1, 'birthday': 1, 'brandon': 1, 'from': 1, 'halifax': 1, 'nova': 1, 'scotia': 1, 'canada': 1}",{'happy': 1},positive
960, farbodsaraf The older you get the more quiet you becomeLife humbles you so deeply as you age You realize how much nonsense youv,"{'farbodsaraf': 1, 'the': 2, 'older': 1, 'you': 5, 'get': 1, 'more': 1, 'quiet': 1, 'becomelife': 1, 'humbles': 1, 'so': 1, 'deeply': 1, 'as': 1, 'age': 1, 'realize': 1, 'how': 1, 'much': 1, 'nonsense': 1, 'youv': 1}","{'quiet': 1, 'nonsense': 1}",neutral
961, CcibChris Caption A glorious photograph from a London Aircraft Production Group company album showing a Handley Page Halifax B MkII,"{'ccibchris': 1, 'caption': 1, 'a': 3, 'glorious': 1, 'photograph': 1, 'from': 1, 'london': 1, 'aircraft': 1, 'production': 1, 'group': 1, 'company': 1, 'album': 1, 'showing': 1, 'handley': 1, 'page': 1, 'halifax': 1, 'b': 1, 'mkii': 1}",{'glorious': 1},positive
962,Its Saturday night who are quarantining with   quarantineandchill halifax KOD donair chickenbones ,"{'its': 1, 'saturday': 1, 'night': 1, 'who': 1, 'are': 1, 'quarantining': 1, 'with': 1, 'quarantineandchill': 1, 'halifax': 1, 'kod': 1, 'donair': 1, 'chickenbones': 1}",{},neutral
963, SalvatoresHfx The Vegetorium is restocked for dough ampsauce open til 7 closed tomorrow,"{'salvatoreshfx': 1, 'the': 1, 'vegetorium': 1, 'is': 1, 'restocked': 1, 'for': 1, 'dough': 1, 'ampsauce': 1, 'open': 1, 'til': 1, '7': 1, 'closed': 1, 'tomorrow': 1}",{},neutral
964,JodySmithNFL Halifax NS Canada Happy birthday Brandon,"{'jodysmithnfl': 1, 'halifax': 1, 'ns': 1, 'canada': 1, 'happy': 1, 'birthday': 1, 'brandon': 1}",{'happy': 1},positive
965, CcibChris Caption A glorious photograph from a London Aircraft Production Group company album showing a Handley Page Halifax B MkII,"{'ccibchris': 1, 'caption': 1, 'a': 3, 'glorious': 1, 'photograph': 1, 'from': 1, 'london': 1, 'aircraft': 1, 'production': 1, 'group': 1, 'company': 1, 'album': 1, 'showing': 1, 'handley': 1, 'page': 1, 'halifax': 1, 'b': 1, 'mkii': 1}",{'glorious': 1},positive
966,As for Edmonton  who cares I cant really get excited for them Calgary and Hamilton are the cream of the league ,"{'as': 1, 'for': 2, 'edmonton': 1, 'who': 1, 'cares': 1, 'i': 1, 'cant': 1, 'really': 1, 'get': 1, 'excited': 1, 'them': 1, 'calgary': 1, 'and': 1, 'hamilton': 1, 'are': 1, 'the': 2, 'cream': 1, 'of': 1, 'league': 1}",{'excited': 1},positive
967,BrianJuliff HalifaxRLFC Well Brian just great to watch a rerun this afternoon In these difficult times wonder ,"{'brianjuliff': 1, 'halifaxrlfc': 1, 'well': 1, 'brian': 1, 'just': 1, 'great': 1, 'to': 1, 'watch': 1, 'a': 1, 'rerun': 1, 'this': 1, 'afternoon': 1, 'in': 1, 'these': 1, 'difficult': 1, 'times': 1, 'wonder': 1}","{'well': 1, 'great': 1, 'difficult': 1, 'wonder': 1}",positive
968, MaggiesHalifax  THE MAGGIES MIX Our resident DJs have very kindly put together a special Maggies Mix to help fill the void any,"{'maggieshalifax': 1, 'the': 2, 'maggies': 2, 'mix': 2, 'our': 1, 'resident': 1, 'djs': 1, 'have': 1, 'very': 1, 'kindly': 1, 'put': 1, 'together': 1, 'a': 1, 'special': 1, 'to': 1, 'help': 1, 'fill': 1, 'void': 1, 'any': 1}",{'kindly': 1},positive
969, UKInfidel IslamExposed Rapejihad in Halifax Muslim Copper Among Accused UK Britain Yorkshirerap,"{'ukinfidel': 1, 'islamexposed': 1, 'rapejihad': 1, 'in': 1, 'halifax': 1, 'muslim': 1, 'copper': 1, 'among': 1, 'accused': 1, 'uk': 1, 'britain': 1, 'yorkshirerap': 1}",{},neutral
970, CTVAtlantic UPDATED Second Halifax Transit Driver tests positive for COVID19 ,"{'ctvatlantic': 1, 'updated': 1, 'second': 1, 'halifax': 1, 'transit': 1, 'driver': 1, 'tests': 1, 'positive': 1, 'for': 1, 'covid19': 1}",{'positive': 1},positive
971,jeffCArchives  heads up DH Buster Brown submarine advisor for K19 passed away today in Halifax,"{'jeffcarchives': 1, 'heads': 1, 'up': 1, 'dh': 1, 'buster': 1, 'brown': 1, 'submarine': 1, 'advisor': 1, 'for': 1, 'k19': 1, 'passed': 1, 'away': 1, 'today': 1, 'in': 1, 'halifax': 1}",{},neutral
972, Wolfberries2 DavidLammy NickTorfaen Huddersfield Oxford Keighley Newcastle Derby Halifax Rotherham Rochdale Luton and Telford plus m,"{'wolfberries2': 1, 'davidlammy': 1, 'nicktorfaen': 1, 'huddersfield': 1, 'oxford': 1, 'keighley': 1, 'newcastle': 1, 'derby': 1, 'halifax': 1, 'rotherham': 1, 'rochdale': 1, 'luton': 1, 'and': 1, 'telford': 1, 'plus': 1, 'm': 1}",{},neutral
973,This Easterpandemic sponsored by  realfakemeats halifax ns NovaScotia plantbased vegandonair ,"{'this': 1, 'easterpandemic': 1, 'sponsored': 1, 'by': 1, 'realfakemeats': 1, 'halifax': 1, 'ns': 1, 'novascotia': 1, 'plantbased': 1, 'vegandonair': 1}",{},neutral
974, PublicHealthCZ NSHA Public Health is advising of potential exposure to COVID19 at several HRM locations These are not related to any,"{'publichealthcz': 1, 'nsha': 1, 'public': 1, 'health': 1, 'is': 1, 'advising': 1, 'of': 1, 'potential': 1, 'exposure': 1, 'to': 2, 'covid19': 1, 'at': 1, 'several': 1, 'hrm': 1, 'locations': 1, 'these': 1, 'are': 1, 'not': 1, 'related': 1, 'any': 1}",{},neutral
975,View of downtown Halifax from Eastern Passage taken last year halifaxphotographer halifaxphotography ,"{'view': 1, 'of': 1, 'downtown': 1, 'halifax': 1, 'from': 1, 'eastern': 1, 'passage': 1, 'taken': 1, 'last': 1, 'year': 1, 'halifaxphotographer': 1, 'halifaxphotography': 1}",{},neutral
